sleeper_id,weight,status,sport,fantasy_positions,college,player_id,practice_description,rotowire_id,active,position,number,last_name,height,injury_status,injury_body_part,injury_notes,practice_participation,high_school,team,sportradar_id,yahoo_id,years_exp,fantasy_data_id,hashtag,search_last_name,first_name,birth_city,espn_id,birth_date,search_first_name,news_updated,gsis_id,birth_country,birth_state,search_full_name,depth_chart_position,rotoworld_id,depth_chart_order,injury_start_date,stats_id,search_rank,pandascore_id,metadata,full_name,age
2093,195,Active,nfl,WR,Tulane,2093,,9462,TRUE,WR,11,Grant,"6'0""",,,,,West Brook (TX),,cc9df25a-bb22-4737-83df-ff01d3fd7695,27670,6,16411,#RyanGrant-NFL-FA-11,grant,Ryan,,16845,1990-12-19,ryan,1.61239E+12,00-0031068,,,ryangrant,,9666,,,497786,819,,,Ryan Grant,29
2094,191,Inactive,nfl,K,Arkansas,2094,,9650,FALSE,K,1,Hocker,"6'0""",,,,,RussellVille (AR),,9009ef93-324b-44a4-a1a5-f2c00c1c4b1c,27756,6,16412,#ZachHocker-NFL-FA-1,hocker,Zach,,16916,1991-08-23,zach,,,,,zachhocker,,,,,555577,9999999,,,Zach Hocker,29
2095,197,Inactive,nfl,WR,Northwestern,2095,,10065,FALSE,WR,1,Lawrence,"6'1""",,,,,Olympia (FL),,6b777485-b4bb-4174-8f7e-04fc02eb2f4a,28174,6,16416,#RashadLawrence-NFL-FA-1,lawrence,Rashad,,17349,1992-06-10,rashad,,,,,rashadlawrence,,,,,546181,9999999,,,Rashad Lawrence,28
2096,318,Injured Reserve,nfl,OL,Nebraska,2096,,9447,TRUE,C,61,Long,"6'5""",,,,,Elkhorn (NE),SF,5d03f256-0569-4908-a0bf-5f95325c8be3,27606,7,16417,#SpencerLong-NFL-SF-61,long,Spencer,,16743,1990-11-08,spencer,1.59692E+12,00-0031047,,,spencerlong,C,9643,3,,,9999999,,,Spencer Long,30
2097,200,Inactive,nfl,DB,Toledo,2097,,,FALSE,CB,48,Madison,"6'1""",,,,,,,21d014da-cfa3-48f8-a76d-bfa4daf107cf,,1,16418,#RossMadison-NFL-FA-48,madison,Ross,,17425,1991-03-05,ross,,,,,rossmadison,,,,,,9999999,,,Ross Madison,26
2098,330,Active,nfl,OT,Virginia,2098,,9418,TRUE,OT,76,Moses,"6'6""",,,,,Meadowbrook (VA),WAS,e15a26bb-db24-4e5a-b3a5-cc4d4eb4f0b6,27594,7,16419,#MorganMoses-NFL-WAS-76,moses,Morgan,,16771,1991-03-03,morgan,1.60892E+12,00-0031330,,,morganmoses,RT,9632,1,,,9999999,,,Morgan Moses,30
2099,259,Active,nfl,LB,Stanford,2099,,9265,TRUE,DE,93,Murphy,"6'6""",,,,,Brophy (AZ),BUF,5d98bad5-1730-4095-825d-3ff8d10d1116,27575,7,16420,#TrentMurphy-NFL-BUF-93,murphy,Trent,,16751,1990-12-22,trent,1.60314E+12,00-0031300,,,trentmurphy,LDE,9637,2,,503191,820,,,Trent Murphy,30
2100,212,Inactive,nfl,RB,Southern Cal,2100,,9532,FALSE,RB,32,Redd,"5'10""",,,,,,,5b9ad1f8-a881-4150-ac62-8c471d2e4a68,28176,3,16421,#SilasRedd-NFL-FA-32,redd,Silas,,17352,1992-03-01,silas,,,,,silasredd,,,,,543285,9999999,,,Silas Redd,26
2101,201,Inactive,nfl,RB,Baylor,2101,,9275,FALSE,RB,36,Seastrunk,"5'9""",,,,,,,c7dc0b97-a8be-4be3-899a-58ab461d8770,27714,1,16423,#LacheSeastrunk-NFL-FA-36,seastrunk,Lache,,16885,1991-07-29,lache,,,,,lacheseastrunk,,,,,555569,9999999,,,Lache Seastrunk,27
2102,331,Injured Reserve,nfl,DL,Arkansas,2102,,9636,TRUE,DT,96,Thomas,"6'1""",,,,,Muskogee (OK),,de3f11e3-90ae-4ad2-880f-48e9b6f729f8,28178,6,16425,#RobertThomas-NFL-FA-96,thomas,Robert,,5273,1991-02-18,robert,1.56641E+12,00-0031006,,,robertthomas,,,,,512087,9999999,,,Robert Thomas,29
2103,285,Inactive,nfl,OL,Temple,2103,,9866,FALSE,OT,60,Booth,"6'5""",,,,,,,4cd4976e-e230-4935-ad3f-c12876a41350,27841,1,16426,#CodyBooth-NFL-FA-60,booth,Cody,,17054,1991-04-22,cody,,,,,codybooth,,,,,,9999999,,,Cody Booth,27
2104,210,Injured Reserve,nfl,RB,Arizona,2104,,9356,FALSE,RB,25,Carey,"5'10""",,,,,Canyon del Oro (AZ),,09277839-fc48-4b68-b9b1-bc9d6dc3c58e,27645,6,16427,#KaDeemCarey-NFL-FA-25,carey,Ka'Deem,,16942,1992-10-30,kadeem,,,,,kadeemcarey,,9325,,,593540,9999999,,,Ka'Deem Carey,27
2105,310,Active,nfl,DL,Louisville,2105,,9817,TRUE,NT,92,Dunn,"6'2""",Questionable,,,,Pleasure Ridge Park (KY),HOU,29626ee6-b528-4618-a4a5-771a5b0ff54d,27835,7,16429,#BrandonDunn-NFL-HOU-92,dunn,Brandon,,17061,1992-09-05,brandon,1.60817E+12,00-0031127,,,brandondunn,,,,,,821,,,Brandon Dunn,28
2106,219,Active,nfl,QB,San Jose State,2106,,9318,TRUE,QB,3,Fales,"6'1""",,,,,Palma (CA),NYJ,eab69ec2-9cba-4783-8260-cf99121ed2c8,27711,6,16430,#DavidFales-NFL-NYJ-3,fales,David,,16821,1990-10-04,david,1.60393E+12,00-0031076,,,davidfales,QB,,2,,512431,583,,,David Fales,30
2107,309,Inactive,nfl,DL,Louisiana State,2107,,9358,FALSE,DT,67,Ferguson,"6'2""",,,,,Hargrave Military Academy (VA),,47584d17-66f5-4e6b-a077-4b8e7234a733,27579,6,16431,#EgoFerguson-NFL-FA-67,ferguson,Ego,,16778,1991-09-22,ego,,,,,egoferguson,,,,,,9999999,,,Ego Ferguson,28
2108,194,Active,nfl,DB,Virginia Tech,2108,,9272,TRUE,CB,23,Fuller,"5'11""",,,,,Mount Saint Joseph (MD),DEN,054f4c09-6bc9-49c9-a466-80abd2a39e74,27542,7,16432,#KyleFuller-NFL-DEN-23,fuller,Kyle,,16715,1992-02-16,kyle,1.61689E+12,00-0031041,,,kylefuller,RCB,9540,1,,,822,,,Kyle Fuller,29
2109,320,Active,nfl,OL,Wisconsin,2109,,9448,TRUE,G,72,Groy,"6'5""",Questionable,,,,Middleton (WI),LAC,a2e26ea7-db98-4611-8947-692b0cedb541,27836,7,16433,#RyanGroy-NFL-LAC-72,groy,Ryan,,17063,1990-09-30,ryan,1.60943E+12,00-0031128,,,ryangroy,RG,9627,2,,,9999999,,,Ryan Groy,30
2110,250,Active,nfl,LB,Florida State,2110,,9384,TRUE,LB,52,Jones,"6'3""",,,,,Lake Howell (FL),CHI,10d49d75-aa4a-4d26-b9b5-c74f4e3c9ac8,27839,7,16434,#ChristianJones-NFL-CHI-52,jones,Christian,,17070,1991-02-18,christian,1.61669E+12,00-0034641,,,christianjones,LILB,,3,,553289,823,,,Christian Jones,30
2111,237,Inactive,nfl,LB,South Florida,2111,,,FALSE,ILB,91,Lattimore,"6'0""",,,,,,,09eec6e3-11e1-47c1-9fc7-c505978d0c18,,2,16435,#DeDeLattimore-NFL-FA-91,lattimore,DeDe,,17072,1991-01-30,dede,,,,,dedelattimore,,,,,,9999999,,,DeDe Lattimore,26
2112,305,Active,nfl,OT,Boise State,2112,,9631,TRUE,OT,72,Leno,"6'3""",,,,,San Leandro (CA),CHI,40a38dc1-6355-4467-9064-07e2d063f558,27774,7,16436,#CharlesLeno-NFL-CHI-72,leno,Charles,,16848,1991-10-09,charles,1.60727E+12,00-0031095,,,charlesleno,LT,9725,1,,,9999999,,,Charles Leno,29
2113,212,Active,nfl,P,Miami,2113,,9769,TRUE,P,16,O'Donnell,"6'4""",,,,,Palm Beach Central (FL),CHI,ccb2f18f-1454-4ec4-a9ae-2d7f5c20f86f,27719,7,16438,#PatODonnell-NFL-CHI-16,odonnell,Pat,,16863,1991-02-22,pat,1.55296E+12,00-0031079,,,patodonnell,,,,,,9999999,,,Pat O'Donnell,30
2114,210,Active,nfl,RB,Louisville,2114,,9872,TRUE,RB,20,Perry,"6'0""",,,,,Chattooga (GA),TEN,3d94860c-82db-43fd-aa99-3b72390111a4,28223,7,16441,#SenorisePerry-NFL-TEN-20,perry,Senorise,,17421,1991-09-19,senorise,1.60575E+12,00-0031209,,,senoriseperry,,,,,553705,535,,{injury_override_regular_2020_5=Active},Senorise Perry,29
2115,315,Inactive,nfl,DL,Arizona State,2115,,9270,FALSE,DT,66,Sutton,"6'0""",,,,,Centennial (CA),,f154d374-d504-425c-a2ae-958f3adfed32,27610,6,16444,#WillSutton-NFL-FA-66,sutton,Will,,16738,1991-10-03,will,1.53584E+12,00-0031048,,,willsutton,,,,,,9999999,,,Will Sutton,28
2116,202,Inactive,nfl,DB,Minnesota,2116,,9315,FALSE,FS,43,Vereen,"5'11""",,,,,Valencia (CA),,6a7f7370-a4df-4f2e-94fd-36913bc5a237,27659,6,16446,#BrockVereen-NFL-FA-43,vereen,Brock,,16906,1992-08-17,brock,,,,,brockvereen,,,,,,9999999,,,Brock Vereen,28
2117,215,Inactive,nfl,DB,William & Mary,2117,,9954,FALSE,SS,21,Couplin,"6'2""",,,,,Bishop McNamara (MD),,00c92cec-17cc-4acd-bc27-65580c2803aa,27993,6,16449,#JeromeCouplin-NFL-FA-21,couplin,Jerome,,16982,1991-08-31,jerome,,,,,jeromecouplin,,,,,,9999999,,,Jerome Couplin,29
2118,253,Active,nfl,TE,North Carolina,2118,,9210,TRUE,TE,85,Ebron,"6'4""",,,,,Smith (NC),PIT,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,7,16451,#EricEbron-NFL-PIT-85,ebron,Eric,,16732,1993-04-10,eric,1.62002E+12,00-0031387,,,ericebron,LTE,9390,1,,605752,293,,{injury_override_regular_2020_5=Active},Eric Ebron,28
2119,230,Inactive,nfl,QB,Missouri,2119,,,FALSE,QB,14,Franklin,"6'2""",,,,,,,94e4b4c4-87f5-4a95-9fa2-60fbd3629c12,,0,16452,#JamesFranklin-NFL-FA-14,franklin,James,,,1991-07-23,james,,,,,jamesfranklin,,,,,,9999999,,,James Franklin,26
2120,280,Inactive,nfl,DL,Florida International,2120,,,FALSE,DE,60,Hickman,"6'1""",,,,,,,b35aa966-dc28-4430-b177-c64f84f6da22,28249,0,16454,#GregHickman-NFL-FA-60,hickman,Greg,,17426,,greg,,,,,greghickman,,,,,,9999999,,,Greg Hickman,
2121,190,Active,nfl,WR,Notre Dame,2121,,9463,TRUE,WR,80,Jones,"6'0""",,,,,Gainesville (GA),,40958157-617f-40b4-91e5-9895f66da29c,27717,6,16456,#TJJones-NFL-FA-80,jones,T.J.,,16880,1992-07-19,tj,1.57049E+12,00-0031189,,,tjjones,,9419,,,544025,9999999,,,T.J. Jones,28
2122,192,Inactive,nfl,DB,Utah State,2122,,9612,TRUE,CB,26,Lawson,"5'9""",Sus,,Lawson will miss one game to start the 2020 season after using his helmet as a weapon during week 17 of the 2019 season.,,Piper (FL),LV,7ec05721-dba9-4e27-8cf0-92d626754624,27661,7,16457,#NevinLawson-NFL-LV-26,lawson,Nevin,,16929,1991-04-23,nevin,1.6174E+12,00-0031176,,,nevinlawson,NB,9663,2,,,824,,,Nevin Lawson,30
2123,328,Active,nfl,OT,Kansas State,2123,,9429,TRUE,OT,78,Lucas,"6'8""",,,,,Edna Karr (LA),WAS,4c22d0dd-3f8e-4abf-84ca-7f08c046e3a5,28000,7,16458,#CorneliusLucas-NFL-WAS-78,lucas,Cornelius,,17202,1991-07-18,cornelius,1.60704E+12,00-0030725,,,corneliuslucas,RT,,2,,,9999999,,,Cornelius Lucas,29
2124,240,Inactive,nfl,TE,Louisiana-Lafayette,2124,,9927,FALSE,TE,87,Maxwell,"6'4""",,,,,,,683b4512-b3f8-474a-95e0-e9273aa69c22,28003,1,16460,#JacobMaxwell-NFL-FA-87,maxwell,Jacob,,17207,1991-01-04,jacob,,,,,jacobmaxwell,,,,,,9999999,,,Jacob Maxwell,26
2125,195,Inactive,nfl,WR,Appalachian State,2125,,,FALSE,WR,1,Peacock,"5'9""",,,,,,,404c313b-6788-45ac-8438-99b224988b8f,28008,1,16462,#AndrewPeacock-NFL-FA-1,peacock,Andrew,,17025,1991-01-14,andrew,,,,,andrewpeacock,,,,,504365,9999999,,,Andrew Peacock,26
2126,292,Active,nfl,DL,Princeton,2126,,9395,TRUE,DT,92,Reid,"6'2""",,,,,Mount Saint Michael (NY),JAX,aa82ed23-934e-451f-ac47-65c63a84bf16,27686,7,16463,#CaraunReid-NFL-JAX-92,reid,Caraun,,16853,1991-11-23,caraun,1.60722E+12,00-0031071,,,caraunreid,NT,,3,,521309,825,,,Caraun Reid,29
2127,200,Inactive,nfl,DB,Nebraska,2127,,9992,FALSE,CB,26,Seisay,"6'2""",,,,,,,5e48dcbb-2167-4210-9b30-a5fe10ece0b5,28009,3,16464,#MohammedSeisay-NFL-FA-26,seisay,Mohammed,,17245,1990-05-22,mohammed,,,,,mohammedseisay,,,,,,9999999,,,Mohammed Seisay,28
2128,304,Active,nfl,OL,Arkansas,2128,,9430,TRUE,C,66,Swanson,"6'5""",,,,,Kingwood (TX),,ed6cf80a-b7d1-4a99-8a29-63b5c620bcd4,27604,6,16465,#TravisSwanson-NFL-FA-66,swanson,Travis,,16752,1991-01-30,travis,1.55821E+12,00-0031284,,,travisswanson,,,,,,9999999,,,Travis Swanson,29
2129,245,Inactive,nfl,TE,Ohio University,2129,,9926,FALSE,TE,82,Thompson,"6'3""",,,,,,,255dbbfd-e370-4f09-9abc-8f348b355033,27527,1,16466,#JordanThompson-NFL-FA-82,thompson,Jordan,,16705,1989-07-12,jordan,,,,,jordanthompson,,,,,469022,9999999,,,Jordan Thompson,28
2130,250,Active,nfl,LB,Brigham Young,2130,,9262,TRUE,LB,53,Van Noy,"6'3""",,,,,Robert McQueen (NV),NE,0ad845ff-44e8-4576-bc91-61b557e06f05,27568,7,16467,#KyleVanNoy-NFL-NE-53,vannoy,Kyle,,16772,1991-03-26,kyle,1.61609E+12,00-0031360,,,kylevannoy,ROLB,9568,1,,,826,,,Kyle Van Noy,30
2131,252,Inactive,nfl,DL,Bloomsburg,2131,,9610,TRUE,DE,78,Webster,"6'6""",,,,,,,e4092031-ecee-4ac8-a5a4-a5038459554e,27664,5,16468,#LarryWebster-NFL-FA-78,webster,Larry,,16869,1990-02-14,larry,,,,,larrywebster,,,,,,9999999,,,Larry Webster,29
2132,195,Inactive,nfl,WR,Wisconsin,2132,,9458,FALSE,WR,10,Abbrederis,"6'1""",,,,,Wautoma (WI),,55b4a613-3028-4d49-91a3-b6e51b1198a5,27704,6,16469,#JaredAbbrederis-NFL-FA-10,abbrederis,Jared,,16836,1990-12-07,jared,1.51537E+12,00-0031021,,,jaredabbrederis,,9574,,,511710,9999999,,,Jared Abbrederis,29
2133,215,Active,nfl,WR,Fresno State,2133,,9455,TRUE,WR,17,Adams,"6'1""",,,,,Palo Alto (CA),GB,e7d6ae25-bf15-4660-8b37-c37716551de3,27581,7,16470,#DavanteAdams-NFL-GB-17,adams,Davante,,16800,1992-12-24,davante,1.61153E+12,00-0031381,,,davanteadams,LWR,9273,1,,611417,15,,,Davante Adams,28
2134,250,Inactive,nfl,LB,Arizona State,2134,,9354,TRUE,ILB,53,Bradford,"6'1""",,,,,,,4bbe4348-4fe2-4787-a6c4-fd2a9ff76bac,27649,5,16471,#CarlBradford-NFL-FA-53,bradford,Carl,,16926,1992-08-15,carl,,00-0031058,,,carlbradford,,,,,553045,9999999,,,Carl Bradford,27
2135,211,Active,nfl,DB,Alabama,2135,,9288,TRUE,SS,27,Clinton-Dix,"6'1""",,,,,Dr. Phillips (FL),,977e4e40-c596-43c3-a5a9-2141f6590b89,27549,6,16473,#HaHaClintonDix-NFL-FA-27,clintondix,Ha Ha,,16735,1992-12-21,haha,1.6156E+12,00-0031333,,,hahaclintondix,SS,9437,1,,,827,,,Ha Ha Clinton-Dix,27
2136,255,Inactive,nfl,LB,Toledo,2136,,9955,FALSE,OLB,56,Player,"6'3""",,,,,,,4642915e-8c37-4692-9169-fa210b6efc8c,28075,4,16475,#DuplicatePlayer-NFL-FA-56,player,Duplicate,,16991,1991-11-11,duplicate,1.51805E+12,,,,duplicateplayer,WLB,,3,,559263,9999999,,,Duplicate Player,26
2137,301,Inactive,nfl,OL,Washington State,2137,,10045,TRUE,G,77,Fullington,"6'5""",,,,,,,3e2ce3c7-98a2-4d9c-a442-64fe46baea7a,28165,6,16476,#JohnFullington-NFL-FA-77,fullington,John,,17330,1991-05-30,john,1.53394E+12,,,,johnfullington,,,,,,9999999,,,John Fullington,28
2138,197,Active,nfl,DB,Baylor,2138,,9699,TRUE,CB,39,Goodson,"5'11""",,,,,Klein Collins (TX),,5161ce0c-a12d-4daa-9176-eb9edee80c37,27725,6,16477,#DemetriGoodson-NFL-FA-39,goodson,Demetri,,16949,1989-06-11,demetri,1.59123E+12,00-0031080,,,demetrigoodson,,,,,,9999999,,,Demetri Goodson,31
2139,257,Inactive,nfl,LB,Alabama,2139,,,FALSE,OLB,49,Hubbard,"6'6""",,,,,,,b35b86cf-3cdf-44ec-81ec-d6f596913b23,28080,1,16479,#AdrianHubbard-NFL-FA-49,hubbard,Adrian,,17175,1992-02-27,adrian,,,,,adrianhubbard,,,,,,9999999,,,Adrian Hubbard,25
2140,219,Inactive,nfl,WR,Saginaw Valley State,2140,,9466,FALSE,WR,13,Janis,"6'3""",,,,,Tawas Area (MI),,7b1c1855-fc6d-42aa-ac3e-588e82333146,27764,6,16480,#JeffJanis-NFL-FA-13,janis,Jeff,,16960,1991-06-24,jeff,1.53576E+12,00-0031001,,,jeffjanis,,9719,,,794243,9999999,,,Jeff Janis,29
2141,301,Active,nfl,OL,Ohio State,2141,,9702,TRUE,C,63,Linsley,"6'3""",,,,,Boardman (OH),LAC,8a55e15e-9385-4648-8123-bc5f50f6b304,27689,7,16481,#CoreyLinsley-NFL-LAC-63,linsley,Corey,,16864,1991-07-27,corey,1.61595E+12,00-0031019,,,coreylinsley,C,9674,1,,,9999999,,,Corey Linsley,29
2142,211,Inactive,nfl,RB,Tennessee,2142,,9527,TRUE,RB,43,Neal,"5'11""",,,,,,,5f0c1287-c7cf-4427-99ca-179fd0f1b948,28084,1,16485,#RajionNeal-NFL-FA-43,neal,Rajion,,17221,1992-03-28,rajion,,,,,rajionneal,,,,,542837,9999999,,,Rajion Neal,26
2143,332,Active,nfl,DL,Colorado State-Pueblo,2143,,9661,TRUE,DT,64,Pennel,"6'4""",,,Pennel will miss 2 games for an undisclosed reason.,,Grandview (CO),KC,8b9bc551-66bb-4948-849f-c0471caaeb19,28085,7,16486,#MikePennel-NFL-KC-64,pennel,Mike,,17230,1991-05-09,mike,1.60201E+12,00-0030757,,,mikepennel,RDT,,2,,652847,828,,,Mike Pennel,29
2144,250,Inactive,nfl,TE,Maine,2144,,10007,FALSE,TE,80,Perillo,"6'3""",,,,,The Tatnall School (DE),,22dc9bf1-bf01-4b65-9792-15c0cae4d25e,28086,6,16487,#JustinPerillo-NFL-FA-80,perillo,Justin,,17231,1991-01-05,justin,,,,,justinperillo,,,,,500107,9999999,,,Justin Perillo,29
2145,206,Inactive,nfl,QB,Boston College,2145,,,FALSE,QB,7,Rettig,"6'3""",,,,,,,525fc206-a76f-4630-b2f4-ec6351ff1afd,28088,1,16489,#ChaseRettig-NFL-FA-7,rettig,Chase,,17237,1991-09-26,chase,,,,,chaserettig,,,,,542393,9999999,,,Chase Rettig,25
2146,257,Active,nfl,TE,California,2146,,9559,TRUE,TE,85,Rodgers,"6'4""",Questionable,,,,St. John's (MA),PHI,e00b3426-238b-4bdb-85c3-bbf08b7469e3,27626,7,16491,#RichardRodgers-NFL-PHI-85,rodgers,Richard,,16786,1992-01-22,richard,1.60954E+12,00-0031384,,,richardrodgers,,9547,,,607699,542,,,Richard Rodgers,29
2147,232,Active,nfl,LB,South Carolina State,2147,,10091,TRUE,LB,48,Thomas,"6'1""",,,,,Blackville-Hilda (SC),HOU,fa059382-e52c-40c8-93fd-bd69decdc1c8,28089,7,16492,#JoeThomas-NFL-HOU-48,thomas,Joe,,17266,1991-05-06,joe,1.61585E+12,00-0030761,,,joethomas,MIKE,,3,,,829,,,Joe Thomas,29
2148,315,Inactive,nfl,DL,Southern Mississippi,2148,,9606,FALSE,DT,95,Thornton,"6'3""",,,,,Bay (FL),,9d634077-7caf-4bd8-9cd7-661f016311bf,27613,6,16493,#KhyriThornton-NFL-FA-95,thornton,Khyri,,16756,1989-11-21,khyri,1.51405E+12,,,,khyrithornton,,9562,,,512985,9999999,,,Khyri Thornton,30
2149,300,Inactive,nfl,OL,Louisiana College,2149,,10087,TRUE,G,,Vujnovich,"6'5""",,,,,,,78009cf5-8d12-42cc-9a99-34137cd0b420,27508,6,16494,#JeremyVujnovich-NFL-FA-0,vujnovich,Jeremy,,16686,1990-10-12,jeremy,1.59579E+12,00-0030629,,,jeremyvujnovich,LG,,3,,,9999999,,,Jeremy Vujnovich,29
2150,197,Inactive,nfl,DB,Auburn,2150,,11666,FALSE,CB,38,White,"5'10""",,,,,,,9f2a1456-03a9-4601-a9fa-3262399a7641,28090,0,16495,#RyanWhite-NFL-FA-38,white,Ryan,,17286,,ryan,,,,,ryanwhite,,,,,,9999999,,,Ryan White,
2151,255,Active,nfl,LB,UCLA,2151,,9247,TRUE,LB,55,Barr,"6'5""",,,,,Loyola (CA),MIN,23616a22-8266-4b0c-b0b9-5f8187178168,27537,7,16496,#AnthonyBarr-NFL-MIN-55,barr,Anthony,,16711,1992-03-18,anthony,1.61583E+12,00-0031256,,,anthonybarr,SLB,9432,1,,,830,,,Anthony Barr,29
2152,215,Active,nfl,QB,Louisville,2152,,9245,TRUE,QB,5,Bridgewater,"6'2""",,,,,Miami Northwestern (FL),DEN,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,27560,7,16497,#TeddyBridgewater-NFL-DEN-5,bridgewater,Teddy,,16728,1992-11-10,teddy,1.61992E+12,00-0031237,,,teddybridgewater,QB,9274,1,,592195,196,,,Teddy Bridgewater,28
2153,198,Inactive,nfl,WR,Northwestern,2153,,9479,FALSE,WR,16,Colter,"5'10""",,,,,,,e4e1f558-8ae9-4e47-ac7a-8740292e7fdb,27886,1,16499,#KainColter-NFL-FA-16,colter,Kain,,17055,1990-10-03,kain,,,,,kaincolter,,,,,,9999999,,,Kain Colter,27
2154,265,Inactive,nfl,DL,Villanova,2154,,11079,FALSE,DE,77,Cox,"6'4""",,,,,,,a9fa8b77-08c3-4c59-9a24-626ecb1ed8b5,27898,1,16500,#RakimCox-NFL-FA-77,cox,Rakim,,17058,1991-02-12,rakim,,,,,rakimcox,,,,,,9999999,,,Rakim Cox,27
2155,273,Inactive,nfl,DL,Oregon State,2155,,9408,FALSE,DE,95,Crichton,"6'3""",,,,,Henry Foss (WA),,c057795c-b449-4693-a53d-eea3ef63ff04,27600,6,16501,#ScottCrichton-NFL-FA-95,crichton,Scott,,16780,1991-10-30,scott,,,,,scottcrichton,,,,,,9999999,,,Scott Crichton,28
2156,219,Active,nfl,DB,Virginia Tech,2156,,9339,TRUE,SS,38,Exum,"6'0""",,,,,Deep Run (VA),,2a027210-21b3-4723-868d-df995e5d7441,27710,6,16502,#AntoneExum-NFL-FA-38,exum,Antone,,16833,1991-02-27,antone,1.57791E+12,00-0031267,,,antoneexum,SS,,3,,507515,9999999,,,Antone Exum,29
2157,300,Inactive,nfl,OL,Florida International,2157,,10122,TRUE,G,69,Faciane,"6'4""",,,,,,,c1061b7f-69a0-4e8c-a8db-606b12e13610,27892,5,16503,#IsameFaciane-NFL-FA-69,faciane,Isame,,16992,1991-05-11,isame,,,,,isamefaciane,,,,,,9999999,,,Isame Faciane,28
2158,188,Inactive,nfl,WR,Ohio,2158,,9734,FALSE,WR,85,Foster,"6'1""",,,,,,,c2d11625-628a-4616-acd6-02ea8c5e13da,27897,1,16504,#DonteFoster-NFL-FA-85,foster,Donte,,17062,1990-11-10,donte,,,,,dontefoster,,,,,560723,9999999,,,Donte Foster,27
2159,180,Inactive,nfl,DB,Maine,2159,,9688,FALSE,CB,36,James,"5'10""",,Undisclosed,,,,,f58def24-67c6-4052-9147-052173797dc3,27712,1,16506,#KendallJames-NFL-FA-36,james,Kendall,,16854,1991-06-29,kendall,,,,,kendalljames,,,,,,9999999,,,Kendall James,27
2160,305,Active,nfl,OL,Toledo,2160,,10123,TRUE,G,69,Kerin,"6'5""",,,,,Olentangy (OH),,a54b3a65-476d-4913-8f64-9b85ef61e310,27888,6,16507,#ZacKerin-NFL-FA-69,kerin,Zac,,17013,1991-08-13,zac,1.5958E+12,00-0030937,,,zackerin,LG,,3,,,9999999,,,Zac Kerin,29
2161,205,Active,nfl,RB,Georgia Southern,2161,,9529,TRUE,RB,28,McKinnon,"5'9""",,,,,Sprayberry (GA),KC,f77479d7-51a5-41f9-8924-69526dd078cd,27624,7,16510,#JerickMcKinnon-NFL-KC-28,mckinnon,Jerick,,16782,1992-05-03,jerick,1.61982E+12,00-0031376,,,jerickmckinnon,RB,9651,3,,563824,158,,,Jerick McKinnon,29
2162,200,Inactive,nfl,DB,North Carolina,2162,,9666,FALSE,CB,24,Price,"5'11""",,,,,Blanche Ely (FL),,4a2bd052-b9c3-439e-8bd0-6fbb50b1f1ad,27753,6,16511,#JabariPrice-NFL-FA-24,price,Jabari,,16878,1992-08-31,jabari,,,,,jabariprice,,,,,,9999999,,,Jabari Price,28
2163,310,Active,nfl,DL,Connecticut,2163,,9400,TRUE,DT,93,Stephen,"6'5""",,,,,Long Island Lutheran (NY),DEN,e1b3b636-39b5-46cf-aa7f-216b09ead7e6,27748,7,16515,#ShamarStephen-NFL-DEN-93,stephen,Shamar,,16866,1991-02-25,shamar,1.61776E+12,00-0031242,,,shamarstephen,NT,,1,,511821,831,,,Shamar Stephen,30
2164,231,Injured Reserve,nfl,LB,Georgia Tech,2164,,9778,FALSE,LB,58,Watts,"6'2""",,,,,Washington County (GA),,3025b803-408b-4882-bdbb-8739811601b7,27751,6,16516,#BrandonWatts-NFL-FA-58,watts,Brandon,,16818,1991-01-21,brandon,,,,,brandonwatts,,,,,498816,9999999,,,Brandon Watts,29
2165,205,Inactive,nfl,RB,Wagner,2165,,9896,FALSE,RB,35,Williams,"5'9""",,,,,,,b154d934-f3f6-4d02-9d17-e2c968118ce1,27893,1,16518,#DominiqueWilliams-NFL-FA-35,williams,Dominique,,17097,1989-05-14,dominique,,,,,dominiquewilliams,,,,,518637,9999999,,,Dominique Williams,29
2166,315,Inactive,nfl,OL,Stanford,2166,,9355,TRUE,G,61,Yankey,"6'6""",,,,,,,c270c879-d696-4dc7-b74b-ae10584bb634,27673,5,16519,#DavidYankey-NFL-FA-61,yankey,David,,16934,1992-01-18,david,,,,,davidyankey,,,,,,9999999,,,David Yankey,27
2167,186,Active,nfl,DB,Purdue,2167,,9609,TRUE,DB,37,Allen,"5'9""",,,,,Mainland (FL),CIN,4ba33131-8214-45bf-9ce1-5ac08f1b68c5,27675,7,16520,#RicardoAllen-NFL-CIN-37,allen,Ricardo,,16882,1991-12-18,ricardo,1.61662E+12,00-0031181,,,ricardoallen,CB,9667,2,,,832,,,Ricardo Allen,29
2168,206,Active,nfl,RB,Florida State,2168,,9326,TRUE,RB,31,Freeman,"5'8""",,,,,Miami Central (FL),BUF,2e50c78f-fa3b-48cf-8531-6eeddc93d88d,27631,6,16524,#DevontaFreeman-NFL-BUF-31,freeman,Devonta,,16944,1992-03-15,devonta,1.61047E+12,00-0031285,,,devontafreeman,,9423,,,592914,9999999,,,Devonta Freeman,28
